yymmdd,qty,rhm_avg,gsr_sum,discount,cust_grp_cd,biz_cd,line_cd,brand_cd,브랜드,SP1
2022-11-13,103.63,0.0,0.0,0.23,1095,P1,P103,P103054,칙촉,종로영업소
2022-11-20,92.42,71.96,9.73,0.19,1095,P1,P103,P103054,칙촉,종로영업소
2022-11-27,76.03,65.75,8.67,0.25,1095,P1,P103,P103054,칙촉,종로영업소
2022-12-04,104.17,0.0,0.0,0.24,1095,P1,P103,P103054,칙촉,종로영업소
2022-12-11,127.35,0.0,0.0,0.22,1095,P1,P103,P103054,칙촉,종로영업소
2022-12-18,179.4949718960679,64.72,7.18,0.22,1095,P1,P103,P103054,칙촉,종로영업소
2022-12-25,132.3,0.0,0.0,0.24,1095,P1,P103,P103054,칙촉,종로영업소
2023-01-01,85.9,62.13,10.21,0.23,1095,P1,P103,P103054,칙촉,종로영업소
2023-01-08,179.4949718960679,51.93,10.49,0.21,1095,P1,P103,P103054,칙촉,종로영업소
2023-01-15,135.56,0.0,0.0,0.22,1095,P1,P103,P103054,칙촉,종로영업소
2023-01-22,179.4949718960679,0.0,0.0,0.25,1095,P1,P103,P103054,칙촉,종로영업소
2023-01-29,45.33,57.8,11.58,0.24,1095,P1,P103,P103054,칙촉,종로영업소
2023-02-05,114.0,58.62,12.68,0.24,1095,P1,P103,P103054,칙촉,종로영업소
2023-02-12,154.33,0.0,0.0,0.24,1095,P1,P103,P103054,칙촉,종로영업소
2023-02-19,103.0,59.62,10.85,0.22,1095,P1,P103,P103054,칙촉,종로영업소
2023-02-26,115.25,0.0,0.0,0.22,1095,P1,P103,P103054,칙촉,종로영업소
2023-03-05,179.4949718960679,50.3,17.4,0.23,1095,P1,P103,P103054,칙촉,종로영업소
2023-03-12,179.4949718960679,0.0,0.0,0.23,1095,P1,P103,P103054,칙촉,종로영업소
2020-03-22,47.22,48.65,17.28,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2020-03-29,6.57,41.18,18.79,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2020-04-05,83.55,42.25,21.36,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-04-12,57.7,44.24,22.14,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2020-04-19,22.32,44.85,22.65,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-04-26,53.78,52.07,20.75,0.28,1095,P1,P102,P102033,말랑카우,종로영업소
2020-05-03,31.55,61.3,21.59,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-05-10,55.1,40.62,24.86,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2020-05-17,64.85,57.28,18.12,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2020-05-24,39.78,67.51,17.44,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-05-31,37.2,72.95,23.37,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-06-07,87.6,71.31,21.61,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-06-14,44.7,62.99,21.81,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-06-21,63.5,61.76,22.85,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-06-28,-68.18310806153877,76.77,10.42,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-07-05,69.15,76.82,12.87,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-07-12,59.08,69.62,20.67,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2020-07-19,63.78,78.54,16.98,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-07-26,21.95,85.82,6.1,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-08-02,59.25,87.07,8.47,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2020-08-09,87.5,91.14,5.84,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2020-08-16,15.25,86.41,11.77,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-08-23,54.3,77.91,16.78,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-08-30,47.15,75.41,16.04,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-09-06,111.65,75.23,13.29,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-09-13,43.45,81.54,13.09,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2020-09-20,61.45,73.72,13.65,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-09-27,9.3,59.57,17.38,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2020-10-04,42.25,66.91,16.75,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2020-10-11,80.2,55.43,18.49,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-10-18,129.25,53.63,11.62,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-10-25,54.58,63.42,13.87,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2020-11-01,25.25,58.02,13.88,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2020-11-08,49.98,54.68,12.72,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-11-15,61.42,58.31,10.98,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-11-22,70.85,81.33,4.43,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-11-29,32.95,61.68,9.35,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-12-06,48.15,47.51,10.27,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2020-12-13,134.4,61.77,8.13,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2020-12-20,58.9,46.58,11.28,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2020-12-27,29.9,67.15,8.14,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-01-03,35.4,64.41,7.24,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-01-10,77.47,51.32,8.05,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2021-01-17,50.45,70.67,5.94,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-01-24,64.35,56.94,7.32,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-01-31,57.1,54.72,10.15,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-02-07,91.05,61.47,11.15,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-02-14,31.9,50.42,14.42,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-02-21,100.58,58.02,12.69,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-02-28,32.25,39.55,15.01,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-03-07,47.55,74.76,11.59,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-03-14,91.0,57.86,14.95,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-03-21,54.05,52.03,18.51,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-03-28,37.45,60.71,20.53,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-04-04,46.35,39.94,19.98,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-04-11,74.0,44.04,24.73,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-04-18,34.8,64.29,16.41,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-04-25,71.95,49.89,21.57,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-05-02,98.3,65.44,14.19,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2021-05-09,79.95,64.18,17.44,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-05-16,34.75,53.64,22.58,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-05-23,44.92,76.94,12.21,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-05-30,55.32,71.09,16.92,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-06-06,67.4,72.39,18.12,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-06-13,42.9,71.29,14.3,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-06-20,71.8,73.39,15.55,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-06-27,89.4,68.84,22.07,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2021-07-04,56.45,74.04,16.67,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-07-11,61.05,77.21,15.41,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-07-18,51.5,71.99,21.2,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-07-25,57.9,68.24,20.51,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-08-01,10.45,63.73,18.13,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-08-08,71.45,74.38,14.73,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-08-15,29.25,65.51,17.33,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-08-22,58.8,63.61,18.44,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-08-29,46.55,88.9,4.86,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-09-05,109.6,75.11,13.07,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-09-12,59.85,81.93,13.3,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-09-19,81.6,63.1,19.68,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-09-26,68.25,67.37,18.13,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-10-03,24.35,77.12,11.3,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2021-10-10,125.12,86.25,4.82,0.34,1095,P1,P102,P102033,말랑카우,종로영업소
2021-10-17,39.33,73.09,11.63,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-10-24,32.52,65.57,12.78,0.28,1095,P1,P102,P102033,말랑카우,종로영업소
2021-10-31,191.55,59.9,14.3,0.33,1095,P1,P102,P102033,말랑카우,종로영업소
2021-11-07,176.65,75.87,10.7,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2021-11-14,67.15,70.62,7.73,0.38,1095,P1,P102,P102033,말랑카우,종로영업소
2021-11-21,71.35,70.12,9.47,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2021-11-28,38.3,59.35,8.71,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-12-05,135.75,63.07,7.83,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2021-12-12,152.75,69.82,8.08,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2021-12-19,135.1,64.22,7.95,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2021-12-26,76.32,61.72,8.07,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2022-01-02,61.1,59.06,7.21,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2022-01-09,195.75,49.16,10.48,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2022-01-16,44.62,55.03,10.32,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2022-01-23,52.2,61.99,8.37,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2022-01-30,33.7,60.15,9.57,0.31,1095,P1,P102,P102033,말랑카우,종로영업소
2022-02-06,22.5,53.09,13.39,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-02-13,80.8,55.84,13.25,0.28,1095,P1,P102,P102033,말랑카우,종로영업소
2022-02-20,157.35,52.87,12.56,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2022-02-27,36.65,50.96,16.0,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-03-06,66.18,57.74,15.05,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-03-13,71.22,54.67,15.81,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-03-20,39.5,68.93,12.13,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-03-27,37.12,57.73,12.6,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-04-03,32.1,53.58,20.56,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-04-10,39.33,47.29,23.25,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-04-17,39.95,61.46,18.16,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-04-24,43.18,54.22,19.64,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-05-01,54.08,56.26,20.49,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-05-08,44.25,55.82,26.42,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-05-15,55.62,48.79,27.7,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-05-22,82.8,56.61,23.57,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-05-29,32.42,62.53,26.9,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-06-05,37.75,61.12,24.56,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-06-12,63.0,65.44,15.57,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-06-19,66.65,73.57,15.55,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-06-26,50.0,78.87,16.75,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-07-03,61.28,0.0,0.0,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-07-10,51.75,0.0,0.0,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-07-17,50.1,0.0,0.0,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-07-24,34.0,75.52,20.56,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-07-31,79.75,71.2,22.67,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-08-07,83.55,83.92,13.85,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-08-14,31.05,90.52,7.52,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-08-21,81.7,79.24,12.23,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-08-28,36.15,73.45,14.78,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-09-04,139.55,73.88,16.89,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-09-11,53.2,75.2,17.95,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-09-18,62.2,0.0,0.0,0.29,1095,P1,P102,P102033,말랑카우,종로영업소
2022-09-25,46.05,60.0,19.45,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2022-10-02,51.05,65.4,17.27,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-10-09,67.58,76.84,10.62,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-10-16,81.25,70.36,16.92,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-10-23,83.3,58.78,17.43,0.3,1095,P1,P102,P102033,말랑카우,종로영업소
2022-10-30,51.62,0.0,0.0,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-11-06,61.12,58.01,11.2,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-11-13,94.2,0.0,0.0,0.26,1095,P1,P102,P102033,말랑카우,종로영업소
2022-11-20,94.75,72.58,9.61,0.27,1095,P1,P102,P102033,말랑카우,종로영업소
2022-11-27,77.72,66.59,8.47,0.28,1095,P1,P102,P102033,말랑카우,종로영업소
2022-12-04,77.42,0.0,0.0,0.28,1095,P1,P102,P102033,말랑카우,종로영업소
2022-12-11,81.62,0.0,0.0,0.32,1095,P1,P102,P102033,말랑카우,종로영업소
2022-12-18,148.28,64.88,7.29,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2022-12-25,96.45,0.0,0.0,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-01-01,99.15,63.16,10.05,0.37,1095,P1,P102,P102033,말랑카우,종로영업소
2023-01-08,136.98,53.71,10.31,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-01-15,88.3,0.0,0.0,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-01-22,137.65,0.0,0.0,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2023-01-29,35.88,61.81,10.71,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-02-05,202.29131318974387,57.08,12.76,0.36,1095,P1,P102,P102033,말랑카우,종로영업소
2023-02-12,202.29131318974387,0.0,0.0,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-02-19,202.29131318974387,59.46,10.46,0.35,1095,P1,P102,P102033,말랑카우,종로영업소
2023-02-26,69.7,0.0,0.0,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2023-03-05,123.95,49.93,17.09,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2023-03-12,182.85,0.0,0.0,0.25,1095,P1,P102,P102033,말랑카우,종로영업소
2020-03-22,4.0,57.4,11.2,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2020-03-29,3.0,47.15,18.88,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2020-04-05,1.0,37.1,22.05,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2020-04-12,10.62,44.82,22.5,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2020-04-19,2.0,46.8,25.93,0.42,1095,P1,P103,P103036,씨리얼,종로영업소
2020-04-26,3.0,61.0,15.48,0.35,1095,P1,P103,P103036,씨리얼,종로영업소
2020-05-03,21.0,62.17,18.81,0.43,1095,P1,P103,P103036,씨리얼,종로영업소
2020-05-10,2.5,41.4,25.88,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2020-05-17,3.0,81.4,3.43,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2020-05-24,5.0,72.5,13.88,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2020-05-31,1.0,76.17,21.15,0.32,1095,P1,P103,P103036,씨리얼,종로영업소
2020-06-07,-0.44,69.4,23.36,0.18,1095,P1,P103,P103036,씨리얼,종로영업소
2020-06-14,9.0,58.78,27.22,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2020-06-21,2.0,58.6,21.25,0.31,1095,P1,P103,P103036,씨리얼,종로영업소
2020-06-28,2.0,82.1,13.03,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-07-05,0.31,78.15,8.94,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2020-07-12,2.0,75.0,12.3,0.39,1095,P1,P103,P103036,씨리얼,종로영업소
2020-07-19,2.0,79.4,12.46,0.37,1095,P1,P103,P103036,씨리얼,종로영업소
2020-07-26,11.0,81.8,7.48,0.43,1095,P1,P103,P103036,씨리얼,종로영업소
2020-08-02,5.0,86.18,10.72,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2020-08-09,7.0,90.47,7.62,0.4,1095,P1,P103,P103036,씨리얼,종로영업소
2020-08-16,9.0,91.6,7.77,0.42,1095,P1,P103,P103036,씨리얼,종로영업소
2020-08-23,7.0,78.32,17.74,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2020-08-30,-0.5,89.1,10.18,0.41,1095,P1,P103,P103036,씨리얼,종로영업소
2020-09-06,6.0,72.95,17.36,0.42,1095,P1,P103,P103036,씨리얼,종로영업소
2020-09-13,4.5,73.65,20.52,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2020-09-20,3.0,66.15,15.29,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2020-09-27,13.0,59.9,16.99,0.43,1095,P1,P103,P103036,씨리얼,종로영업소
2020-10-04,16.84869451154108,0.0,0.0,0.0,1095,P1,P103,P103036,씨리얼,종로영업소
2020-10-11,45.0,57.3,18.3,0.3,1095,P1,P103,P103036,씨리얼,종로영업소
2020-10-18,1.0,47.0,12.19,0.32,1095,P1,P103,P103036,씨리얼,종로영업소
2020-10-25,22.62,62.67,12.47,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-11-01,2.0,52.1,15.27,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2020-11-08,5.0,45.1,15.31,0.31,1095,P1,P103,P103036,씨리얼,종로영업소
2020-11-15,5.0,56.43,10.56,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-11-22,4.0,78.3,4.82,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2020-11-29,6.0,61.7,8.15,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-12-06,4.0,47.9,9.54,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-12-13,9.0,67.37,6.36,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-12-20,14.0,50.0,10.28,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2020-12-27,2.0,61.5,9.82,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-01-03,1.0,64.0,9.54,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-01-10,15.0,51.72,5.94,0.35,1095,P1,P103,P103036,씨리얼,종로영업소
2021-01-17,8.44,65.2,5.14,0.32,1095,P1,P103,P103036,씨리얼,종로영업소
2021-01-24,12.0,55.53,5.82,0.37,1095,P1,P103,P103036,씨리얼,종로영업소
2021-01-31,1.0,47.6,12.4,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-02-07,1.62,75.57,6.17,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2021-02-14,13.62,61.42,10.92,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2021-02-21,3.0,63.3,10.6,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-02-28,16.0,34.03,12.95,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2021-03-07,1.0,75.9,12.9,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-03-14,12.0,58.13,18.27,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2021-03-21,16.84869451154108,0.0,0.0,0.0,1095,P1,P103,P103036,씨리얼,종로영업소
2021-03-28,12.0,59.68,17.96,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2021-04-04,2.0,48.95,16.8,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-04-11,14.0,44.35,24.94,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2021-04-18,4.0,67.0,11.77,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-04-25,3.0,45.37,21.87,0.32,1095,P1,P103,P103036,씨리얼,종로영업소
2021-05-02,16.84869451154108,0.0,0.0,0.0,1095,P1,P103,P103036,씨리얼,종로영업소
2021-05-09,15.0,67.6,14.26,0.35,1095,P1,P103,P103036,씨리얼,종로영업소
2021-05-16,2.0,51.65,27.24,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2021-05-23,12.0,72.27,12.76,0.38,1095,P1,P103,P103036,씨리얼,종로영업소
2021-05-30,-2.0,86.0,11.26,0.28,1095,P1,P103,P103036,씨리얼,종로영업소
2021-06-06,18.0,71.88,20.56,0.34,1095,P1,P103,P103036,씨리얼,종로영업소
2021-06-13,3.0,64.35,23.02,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-06-20,16.88,62.78,22.87,0.35,1095,P1,P103,P103036,씨리얼,종로영업소
2021-06-27,1.0,70.5,19.49,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-07-04,1.0,78.6,14.1,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-07-11,12.0,75.95,15.48,0.39,1095,P1,P103,P103036,씨리얼,종로영업소
2021-07-18,6.0,72.75,19.98,0.32,1095,P1,P103,P103036,씨리얼,종로영업소
2021-07-25,1.0,75.8,14.62,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-08-01,16.84869451154108,0.0,0.0,0.0,1095,P1,P103,P103036,씨리얼,종로영업소
2021-08-08,13.0,68.25,19.32,0.48,1095,P1,P103,P103036,씨리얼,종로영업소
2021-08-15,2.0,62.5,20.07,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2021-08-22,4.0,67.3,17.68,0.35,1095,P1,P103,P103036,씨리얼,종로영업소
2021-08-29,16.0,87.1,5.94,0.4,1095,P1,P103,P103036,씨리얼,종로영업소
2021-09-05,1.0,93.3,2.39,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-09-12,14.0,87.18,9.86,0.36,1095,P1,P103,P103036,씨리얼,종로영업소
2021-09-19,11.0,62.3,20.12,0.4,1095,P1,P103,P103036,씨리얼,종로영업소
2021-09-26,1.0,67.3,18.01,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-10-03,13.0,76.92,15.17,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-10-10,11.0,88.5,4.06,0.4,1095,P1,P103,P103036,씨리얼,종로영업소
2021-10-17,10.0,67.1,11.55,0.28,1095,P1,P103,P103036,씨리얼,종로영업소
2021-10-24,9.0,58.4,16.45,0.48,1095,P1,P103,P103036,씨리얼,종로영업소
2021-10-31,18.0,62.1,14.38,0.4,1095,P1,P103,P103036,씨리얼,종로영업소
2021-11-07,1.0,76.6,12.69,0.48,1095,P1,P103,P103036,씨리얼,종로영업소
2021-11-14,1.0,80.3,3.4,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-11-21,14.0,75.23,8.68,0.33,1095,P1,P103,P103036,씨리얼,종로영업소
2021-11-28,16.0,61.94,8.61,0.28,1095,P1,P103,P103036,씨리얼,종로영업소
2021-12-05,11.81,59.13,9.66,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2021-12-12,15.0,69.31,7.87,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2021-12-19,8.0,61.02,8.96,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2021-12-26,21.0,59.4,7.3,0.27,1095,P1,P103,P103036,씨리얼,종로영업소
2022-01-02,14.0,67.99,5.49,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2022-01-09,17.0,50.49,9.87,0.28,1095,P1,P103,P103036,씨리얼,종로영업소
2022-01-16,17.74,49.7,11.48,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2022-01-23,12.22,59.53,9.0,0.23,1095,P1,P103,P103036,씨리얼,종로영업소
2022-01-30,20.78,61.84,8.52,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2022-02-06,11.0,53.21,13.13,0.25,1095,P1,P103,P103036,씨리얼,종로영업소
2022-02-13,14.62,54.89,13.04,0.27,1095,P1,P103,P103036,씨리얼,종로영업소
2022-02-20,21.7,52.06,12.87,0.25,1095,P1,P103,P103036,씨리얼,종로영업소
2022-02-27,11.0,55.11,14.93,0.24,1095,P1,P103,P103036,씨리얼,종로영업소
2022-03-06,20.25,57.26,15.16,0.27,1095,P1,P103,P103036,씨리얼,종로영업소
2022-03-13,14.75,50.97,15.54,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2022-03-20,23.0,69.93,10.51,0.26,1095,P1,P103,P103036,씨리얼,종로영업소
2022-03-27,13.38,59.99,12.81,0.29,1095,P1,P103,P103036,씨리얼,종로영업소
2022-04-03,15.5,56.0,20.43,0.24,1095,P1,P103,P103036,씨리얼,종로영업소
