yymmdd,qty,SP1,브랜드
2021-06-06,124.0,양산영업소,몽쉘
2021-06-13,269.5,양산영업소,몽쉘
2021-06-20,170.125,양산영업소,몽쉘
2021-06-27,355.588134765625,양산영업소,몽쉘
2021-07-04,271.0,양산영업소,몽쉘
2021-07-11,346.75,양산영업소,몽쉘
2021-07-18,118.5,양산영업소,몽쉘
2021-07-25,147.875,양산영업소,몽쉘
2021-08-01,209.0,양산영업소,몽쉘
2021-08-08,215.875,양산영업소,몽쉘
2021-08-15,219.125,양산영업소,몽쉘
2021-08-22,103.3125,양산영업소,몽쉘
2021-08-29,180.5,양산영업소,몽쉘
2021-09-05,313.25,양산영업소,몽쉘
2021-09-12,303.75,양산영업소,몽쉘
2021-09-19,339.0,양산영업소,몽쉘
2021-09-26,167.75,양산영업소,몽쉘
2021-10-03,282.75,양산영업소,몽쉘
2021-10-10,330.75,양산영업소,몽쉘
2021-10-17,254.0,양산영업소,몽쉘
2021-10-24,297.5,양산영업소,몽쉘
2021-10-31,293.0,양산영업소,몽쉘
2021-11-07,429.0,양산영업소,몽쉘
2021-11-14,231.625,양산영업소,몽쉘
2021-11-21,435.25,양산영업소,몽쉘
2021-11-28,369.75,양산영업소,몽쉘
2021-12-05,211.875,양산영업소,몽쉘
2021-12-12,369.0,양산영업소,몽쉘
2021-12-19,356.0,양산영업소,몽쉘
2021-12-26,504.75,양산영업소,몽쉘
2022-01-02,277.5,양산영업소,몽쉘
2022-01-09,550.5,양산영업소,몽쉘
2022-01-16,484.5,양산영업소,몽쉘
2022-01-23,316.5,양산영업소,몽쉘
2022-01-30,348.25,양산영업소,몽쉘
2022-02-06,66.3125,양산영업소,몽쉘
2022-02-13,356.75,양산영업소,몽쉘
2022-02-20,414.75,양산영업소,몽쉘
2022-02-27,704.0,양산영업소,몽쉘
2022-03-06,640.5,양산영업소,몽쉘
2022-03-13,477.75,양산영업소,몽쉘
2022-03-20,254.0,양산영업소,몽쉘
2022-03-27,506.5,양산영업소,몽쉘
2022-04-03,347.5,양산영업소,몽쉘
2022-04-10,747.5,양산영업소,몽쉘
2022-04-17,412.5,양산영업소,몽쉘
2022-04-24,388.75,양산영업소,몽쉘
2022-05-01,421.0,양산영업소,몽쉘
2022-05-08,374.25,양산영업소,몽쉘
2022-05-15,657.0,양산영업소,몽쉘
2022-05-22,466.75,양산영업소,몽쉘
2022-05-29,182.75,양산영업소,몽쉘
2022-06-05,351.5,양산영업소,몽쉘
2022-06-12,442.0,양산영업소,몽쉘
2022-06-19,281.25,양산영업소,몽쉘
2022-06-26,582.5,양산영업소,몽쉘
2022-07-03,473.5,양산영업소,몽쉘
2022-07-10,220.75,양산영업소,몽쉘
2022-07-17,282.0,양산영업소,몽쉘
2022-07-24,295.5,양산영업소,몽쉘
2022-07-31,353.5,양산영업소,몽쉘
2022-08-07,284.5,양산영업소,몽쉘
2022-08-14,416.5,양산영업소,몽쉘
2022-08-21,84.8125,양산영업소,몽쉘
2022-08-28,434.5,양산영업소,몽쉘
2022-09-04,238.75,양산영업소,몽쉘
2022-09-11,346.0,양산영업소,몽쉘
2022-09-18,252.375,양산영업소,몽쉘
2022-09-25,437.25,양산영업소,몽쉘
2022-10-02,216.0,양산영업소,몽쉘
2022-10-09,634.0,양산영업소,몽쉘
2022-10-16,446.75,양산영업소,몽쉘
2022-10-23,415.5,양산영업소,몽쉘
2022-10-30,544.5,양산영업소,몽쉘
2022-11-06,395.0,양산영업소,몽쉘
2022-11-13,689.5,양산영업소,몽쉘
2022-11-20,409.75,양산영업소,몽쉘
2022-11-27,730.0,양산영업소,몽쉘
2022-12-04,394.5,양산영업소,몽쉘
2022-12-11,570.5,양산영업소,몽쉘
2022-12-18,746.5,양산영업소,몽쉘
2022-12-25,550.5,양산영업소,몽쉘
2023-01-01,340.75,양산영업소,몽쉘
2023-01-08,747.5,양산영업소,몽쉘
2023-01-15,678.5,양산영업소,몽쉘
2023-01-22,540.5,양산영업소,몽쉘
2020-03-22,66.375,양산영업소,자일리톨
2020-03-29,86.1875,양산영업소,자일리톨
2020-04-05,149.75,양산영업소,자일리톨
2020-04-12,111.5625,양산영업소,자일리톨
2020-04-19,108.0,양산영업소,자일리톨
2020-04-26,107.5625,양산영업소,자일리톨
2020-05-03,134.125,양산영업소,자일리톨
2020-05-10,122.375,양산영업소,자일리톨
2020-05-17,130.125,양산영업소,자일리톨
2020-05-24,171.875,양산영업소,자일리톨
2020-05-31,117.375,양산영업소,자일리톨
2020-06-07,118.9375,양산영업소,자일리톨
2020-06-14,107.6875,양산영업소,자일리톨
2020-06-21,101.875,양산영업소,자일리톨
2020-06-28,151.625,양산영업소,자일리톨
2020-07-05,173.75,양산영업소,자일리톨
2020-07-12,115.25,양산영업소,자일리톨
2020-07-19,78.25,양산영업소,자일리톨
2020-07-26,84.5625,양산영업소,자일리톨
2020-08-02,151.0,양산영업소,자일리톨
2020-08-09,124.0625,양산영업소,자일리톨
2020-08-16,60.75,양산영업소,자일리톨
2020-08-23,80.5625,양산영업소,자일리톨
2020-08-30,201.25,양산영업소,자일리톨
2020-09-06,39.15625,양산영업소,자일리톨
2020-09-13,166.125,양산영업소,자일리톨
2020-09-20,30.84375,양산영업소,자일리톨
2020-09-27,118.375,양산영업소,자일리톨
2020-10-04,61.4375,양산영업소,자일리톨
2020-10-11,129.125,양산영업소,자일리톨
2020-10-18,81.6875,양산영업소,자일리톨
2020-10-25,184.25,양산영업소,자일리톨
2020-11-01,17.5625,양산영업소,자일리톨
2020-11-08,113.9375,양산영업소,자일리톨
2020-11-15,58.3125,양산영업소,자일리톨
2020-11-22,230.375,양산영업소,자일리톨
2020-11-29,58.3125,양산영업소,자일리톨
2020-12-06,96.0,양산영업소,자일리톨
2020-12-13,132.875,양산영업소,자일리톨
2020-12-20,67.9375,양산영업소,자일리톨
2020-12-27,30.6875,양산영업소,자일리톨
2021-01-03,35.59375,양산영업소,자일리톨
2021-01-10,147.375,양산영업소,자일리톨
2021-01-17,87.5,양산영업소,자일리톨
2021-01-24,76.6875,양산영업소,자일리톨
2021-01-31,137.25,양산영업소,자일리톨
2021-02-07,107.8125,양산영업소,자일리톨
2021-02-14,30.1875,양산영업소,자일리톨
2021-02-21,42.15625,양산영업소,자일리톨
2021-02-28,61.8125,양산영업소,자일리톨
2021-03-07,167.625,양산영업소,자일리톨
2021-03-14,44.75,양산영업소,자일리톨
2021-03-21,115.5,양산영업소,자일리톨
2021-03-28,59.9375,양산영업소,자일리톨
2021-04-04,111.9375,양산영업소,자일리톨
2021-04-11,116.3125,양산영업소,자일리톨
2021-04-18,191.5,양산영업소,자일리톨
2021-04-25,57.3125,양산영업소,자일리톨
2021-05-02,212.0,양산영업소,자일리톨
2021-05-09,141.0,양산영업소,자일리톨
2021-05-16,34.46875,양산영업소,자일리톨
2021-05-23,127.375,양산영업소,자일리톨
2021-05-30,93.0,양산영업소,자일리톨
2021-06-06,86.5,양산영업소,자일리톨
2021-06-13,141.625,양산영업소,자일리톨
2021-06-20,109.875,양산영업소,자일리톨
2021-06-27,73.375,양산영업소,자일리톨
2021-07-04,308.5,양산영업소,자일리톨
2021-07-11,67.875,양산영업소,자일리톨
2021-07-18,60.40625,양산영업소,자일리톨
2021-07-25,216.0,양산영업소,자일리톨
2021-08-01,90.1875,양산영업소,자일리톨
2021-08-08,285.75,양산영업소,자일리톨
2021-08-15,67.25,양산영업소,자일리톨
2021-08-22,126.625,양산영업소,자일리톨
2021-08-29,98.8125,양산영업소,자일리톨
2021-09-05,161.75,양산영업소,자일리톨
2021-09-12,71.25,양산영업소,자일리톨
2021-09-19,85.625,양산영업소,자일리톨
2021-09-26,126.625,양산영업소,자일리톨
2021-10-03,174.375,양산영업소,자일리톨
2021-10-10,185.25,양산영업소,자일리톨
2021-10-17,94.75,양산영업소,자일리톨
2021-10-24,216.375,양산영업소,자일리톨
2021-10-31,88.5625,양산영업소,자일리톨
2021-11-07,175.5,양산영업소,자일리톨
2021-11-14,218.625,양산영업소,자일리톨
2021-11-21,204.5,양산영업소,자일리톨
2021-11-28,276.0,양산영업소,자일리톨
2021-12-05,86.875,양산영업소,자일리톨
2021-12-12,158.125,양산영업소,자일리톨
2021-12-19,69.3125,양산영업소,자일리톨
2021-12-26,68.1875,양산영업소,자일리톨
2022-01-02,169.125,양산영업소,자일리톨
2022-01-09,263.25,양산영업소,자일리톨
2022-01-16,74.75,양산영업소,자일리톨
2022-01-23,124.5625,양산영업소,자일리톨
2022-01-30,146.375,양산영업소,자일리톨
2022-02-06,15.90625,양산영업소,자일리톨
2022-02-13,208.875,양산영업소,자일리톨
2022-02-20,122.0625,양산영업소,자일리톨
2022-02-27,308.5,양산영업소,자일리톨
2022-03-06,71.1875,양산영업소,자일리톨
2022-03-13,129.75,양산영업소,자일리톨
2022-03-20,66.5625,양산영업소,자일리톨
2022-03-27,308.5,양산영업소,자일리톨
2022-04-03,108.5625,양산영업소,자일리톨
2022-04-10,72.5,양산영업소,자일리톨
2022-04-17,149.875,양산영업소,자일리톨
2022-04-24,163.875,양산영업소,자일리톨
2022-05-01,258.5,양산영업소,자일리톨
2022-05-08,84.5625,양산영업소,자일리톨
2022-05-15,210.875,양산영업소,자일리톨
2022-05-22,137.5,양산영업소,자일리톨
2022-05-29,136.375,양산영업소,자일리톨
2022-06-05,253.875,양산영업소,자일리톨
2022-06-12,165.0,양산영업소,자일리톨
2022-06-19,217.25,양산영업소,자일리톨
2022-06-26,306.5,양산영업소,자일리톨
2022-07-03,131.5,양산영업소,자일리톨
2022-07-10,240.75,양산영업소,자일리톨
2022-07-17,171.875,양산영업소,자일리톨
2022-07-24,140.625,양산영업소,자일리톨
2022-07-31,159.0,양산영업소,자일리톨
2022-08-07,272.75,양산영업소,자일리톨
2022-08-14,165.75,양산영업소,자일리톨
2022-08-21,57.15625,양산영업소,자일리톨
2022-08-28,288.0,양산영업소,자일리톨
2022-09-04,194.75,양산영업소,자일리톨
2022-09-11,155.375,양산영업소,자일리톨
2022-09-18,48.59375,양산영업소,자일리톨
2022-09-25,90.625,양산영업소,자일리톨
2022-10-02,175.0,양산영업소,자일리톨
2022-10-09,308.5,양산영업소,자일리톨
2022-10-16,141.75,양산영업소,자일리톨
2022-10-23,308.5,양산영업소,자일리톨
2022-10-30,267.0,양산영업소,자일리톨
2022-11-06,92.0625,양산영업소,자일리톨
2022-11-13,308.5,양산영업소,자일리톨
2022-11-20,77.625,양산영업소,자일리톨
2022-11-27,145.875,양산영업소,자일리톨
2022-12-04,132.25,양산영업소,자일리톨
2022-12-11,263.0,양산영업소,자일리톨
2022-12-18,205.875,양산영업소,자일리톨
2022-12-25,283.75,양산영업소,자일리톨
2023-01-01,43.125,양산영업소,자일리톨
2023-01-08,171.625,양산영업소,자일리톨
2023-01-15,308.5,양산영업소,자일리톨
2023-01-22,283.75,양산영업소,자일리톨
2020-03-22,93.25,양산영업소,젤리셔스
2020-03-29,246.25,양산영업소,젤리셔스
2020-04-05,263.0,양산영업소,젤리셔스
2020-04-12,96.0,양산영업소,젤리셔스
2020-04-19,62.90625,양산영업소,젤리셔스
2020-04-26,254.5,양산영업소,젤리셔스
2020-05-03,176.625,양산영업소,젤리셔스
2020-05-10,137.25,양산영업소,젤리셔스
2020-05-17,243.125,양산영업소,젤리셔스
2020-05-24,232.875,양산영업소,젤리셔스
2020-05-31,167.0,양산영업소,젤리셔스
2020-06-07,289.5,양산영업소,젤리셔스
2020-06-14,78.6875,양산영업소,젤리셔스
2020-06-21,341.25,양산영업소,젤리셔스
2020-06-28,371.0,양산영업소,젤리셔스
2020-07-05,163.875,양산영업소,젤리셔스
2020-07-12,41.46875,양산영업소,젤리셔스
2020-07-19,247.875,양산영업소,젤리셔스
2020-07-26,86.6875,양산영업소,젤리셔스
2020-08-02,344.5,양산영업소,젤리셔스
2020-08-09,216.875,양산영업소,젤리셔스
2020-08-16,84.8125,양산영업소,젤리셔스
2020-08-23,234.5,양산영업소,젤리셔스
2020-08-30,119.25,양산영업소,젤리셔스
2020-09-06,231.25,양산영업소,젤리셔스
2020-09-13,111.5625,양산영업소,젤리셔스
2020-09-20,144.5,양산영업소,젤리셔스
2020-09-27,261.75,양산영업소,젤리셔스
2020-10-04,13.75,양산영업소,젤리셔스
2020-10-11,275.25,양산영업소,젤리셔스
2020-10-18,133.25,양산영업소,젤리셔스
2020-10-25,228.875,양산영업소,젤리셔스
2020-11-01,127.5,양산영업소,젤리셔스
2020-11-08,121.4375,양산영업소,젤리셔스
2020-11-15,204.0,양산영업소,젤리셔스
2020-11-22,55.65625,양산영업소,젤리셔스
2020-11-29,209.0,양산영업소,젤리셔스
2020-12-06,160.625,양산영업소,젤리셔스
2020-12-13,101.5,양산영업소,젤리셔스
2020-12-20,138.25,양산영업소,젤리셔스
2020-12-27,36.75,양산영업소,젤리셔스
2021-01-03,186.5,양산영업소,젤리셔스
2021-01-10,108.75,양산영업소,젤리셔스
2021-01-17,223.75,양산영업소,젤리셔스
2021-01-24,176.125,양산영업소,젤리셔스
2021-01-31,220.25,양산영업소,젤리셔스
2021-02-07,254.875,양산영업소,젤리셔스
2021-02-14,55.46875,양산영업소,젤리셔스
2021-02-21,38.65625,양산영업소,젤리셔스
2021-02-28,64.0625,양산영업소,젤리셔스
2021-03-07,173.75,양산영업소,젤리셔스
2021-03-14,86.9375,양산영업소,젤리셔스
2021-03-21,172.375,양산영업소,젤리셔스
2021-03-28,234.625,양산영업소,젤리셔스
2021-04-04,122.125,양산영업소,젤리셔스
2021-04-11,318.5,양산영업소,젤리셔스
2021-04-18,176.875,양산영업소,젤리셔스
2021-04-25,145.75,양산영업소,젤리셔스
2021-05-02,189.625,양산영업소,젤리셔스
2021-05-09,294.25,양산영업소,젤리셔스
2021-05-16,207.5,양산영업소,젤리셔스
2021-05-23,43.5625,양산영업소,젤리셔스
2021-05-30,157.5,양산영업소,젤리셔스
2021-06-06,337.0,양산영업소,젤리셔스
2021-06-13,315.0,양산영업소,젤리셔스
2021-06-20,177.75,양산영업소,젤리셔스
2021-06-27,37.28125,양산영업소,젤리셔스
2021-07-04,241.625,양산영업소,젤리셔스
2021-07-11,149.375,양산영업소,젤리셔스
2021-07-18,154.0,양산영업소,젤리셔스
2021-07-25,155.625,양산영업소,젤리셔스
2021-08-01,152.625,양산영업소,젤리셔스
2021-08-08,276.0,양산영업소,젤리셔스
2021-08-15,162.0,양산영업소,젤리셔스
2021-08-22,141.5,양산영업소,젤리셔스
2021-08-29,52.65625,양산영업소,젤리셔스
2021-09-05,263.25,양산영업소,젤리셔스
2021-09-12,98.5625,양산영업소,젤리셔스
2021-09-19,171.5,양산영업소,젤리셔스
2021-09-26,207.375,양산영업소,젤리셔스
2021-10-03,165.25,양산영업소,젤리셔스
2021-10-10,72.25,양산영업소,젤리셔스
2021-10-17,275.75,양산영업소,젤리셔스
2021-10-24,192.375,양산영업소,젤리셔스
2021-10-31,342.25,양산영업소,젤리셔스
2021-11-07,120.25,양산영업소,젤리셔스
2021-11-14,178.0,양산영업소,젤리셔스
2021-11-21,426.75,양산영업소,젤리셔스
2021-11-28,365.25,양산영업소,젤리셔스
2021-12-05,234.875,양산영업소,젤리셔스
2021-12-12,168.875,양산영업소,젤리셔스
2021-12-19,251.125,양산영업소,젤리셔스
2021-12-26,212.125,양산영업소,젤리셔스
2022-01-02,291.25,양산영업소,젤리셔스
2022-01-09,468.0,양산영업소,젤리셔스
2022-01-16,198.375,양산영업소,젤리셔스
2022-01-23,357.5,양산영업소,젤리셔스
2022-01-30,369.5,양산영업소,젤리셔스
2022-02-06,42.75,양산영업소,젤리셔스
2022-02-13,171.75,양산영업소,젤리셔스
2022-02-20,629.0,양산영업소,젤리셔스
2022-02-27,389.75,양산영업소,젤리셔스
2022-03-06,211.5,양산영업소,젤리셔스
2022-03-13,377.75,양산영업소,젤리셔스
2022-03-20,328.75,양산영업소,젤리셔스
2022-03-27,523.0,양산영업소,젤리셔스
2022-04-03,467.0,양산영업소,젤리셔스
2022-04-10,460.25,양산영업소,젤리셔스
2022-04-17,465.0,양산영업소,젤리셔스
2022-04-24,371.5,양산영업소,젤리셔스
2022-05-01,286.75,양산영업소,젤리셔스
2022-05-08,235.5,양산영업소,젤리셔스
2022-05-15,629.0,양산영업소,젤리셔스
2022-05-22,423.75,양산영업소,젤리셔스
2022-05-29,423.5,양산영업소,젤리셔스
2022-06-05,265.75,양산영업소,젤리셔스
2022-06-12,272.5,양산영업소,젤리셔스
2022-06-19,560.0,양산영업소,젤리셔스
2022-06-26,514.0,양산영업소,젤리셔스
2022-07-03,538.0,양산영업소,젤리셔스
2022-07-10,587.5,양산영업소,젤리셔스
2022-07-17,403.0,양산영업소,젤리셔스
2022-07-24,177.375,양산영업소,젤리셔스
2022-07-31,545.0,양산영업소,젤리셔스
2022-08-07,427.5,양산영업소,젤리셔스
2022-08-14,519.5,양산영업소,젤리셔스
2022-08-21,290.0,양산영업소,젤리셔스
2022-08-28,396.25,양산영업소,젤리셔스
2022-09-04,309.25,양산영업소,젤리셔스
2022-09-11,350.5,양산영업소,젤리셔스
2022-09-18,209.375,양산영업소,젤리셔스
2022-09-25,591.0,양산영업소,젤리셔스
2022-10-02,223.75,양산영업소,젤리셔스
2022-10-09,520.5,양산영업소,젤리셔스
2022-10-16,629.0,양산영업소,젤리셔스
2022-10-23,326.75,양산영업소,젤리셔스
2022-10-30,264.2646179199219,양산영업소,젤리셔스
2022-11-06,629.0,양산영업소,젤리셔스
2022-11-13,466.25,양산영업소,젤리셔스
2022-11-20,164.75,양산영업소,젤리셔스
2022-11-27,459.5,양산영업소,젤리셔스
2022-12-04,185.5,양산영업소,젤리셔스
2022-12-11,400.0,양산영업소,젤리셔스
2022-12-18,466.25,양산영업소,젤리셔스
2022-12-25,373.75,양산영업소,젤리셔스
2023-01-01,104.5625,양산영업소,젤리셔스
2023-01-08,629.0,양산영업소,젤리셔스
2023-01-15,419.25,양산영업소,젤리셔스
2023-01-22,604.0,양산영업소,젤리셔스
2020-03-22,138.375,양산영업소,빈츠
2020-03-29,57.15625,양산영업소,빈츠
2020-04-05,171.625,양산영업소,빈츠
2020-04-12,90.3125,양산영업소,빈츠
2020-04-19,58.34375,양산영업소,빈츠
2020-04-26,91.25,양산영업소,빈츠
2020-05-03,76.5,양산영업소,빈츠
2020-05-10,109.0,양산영업소,빈츠
2020-05-17,113.9375,양산영업소,빈츠
2020-05-24,89.5,양산영업소,빈츠
2020-05-31,140.25,양산영업소,빈츠
2020-06-07,81.0,양산영업소,빈츠
2020-06-14,60.8125,양산영업소,빈츠
2020-06-21,118.375,양산영업소,빈츠
2020-06-28,43.9375,양산영업소,빈츠
2020-07-05,35.9375,양산영업소,빈츠
2020-07-12,128.625,양산영업소,빈츠
2020-07-19,36.0,양산영업소,빈츠
2020-07-26,126.0,양산영업소,빈츠
2020-08-02,159.375,양산영업소,빈츠
2020-08-09,52.4375,양산영업소,빈츠
2020-08-16,31.203125,양산영업소,빈츠
2020-08-23,84.6875,양산영업소,빈츠
2020-08-30,138.875,양산영업소,빈츠
2020-09-06,65.875,양산영업소,빈츠
2020-09-13,148.75,양산영업소,빈츠
2020-09-20,47.5,양산영업소,빈츠
2020-09-27,49.0,양산영업소,빈츠
2020-10-04,120.875,양산영업소,빈츠
2020-10-11,187.0,양산영업소,빈츠
2020-10-18,57.53125,양산영업소,빈츠
2020-10-25,50.875,양산영업소,빈츠
2020-11-01,127.25,양산영업소,빈츠
2020-11-08,150.25,양산영업소,빈츠
2020-11-15,132.75,양산영업소,빈츠
2020-11-22,37.84375,양산영업소,빈츠
2020-11-29,47.75,양산영업소,빈츠
2020-12-06,251.625,양산영업소,빈츠
2020-12-13,136.5,양산영업소,빈츠
2020-12-20,154.875,양산영업소,빈츠
2020-12-27,43.8125,양산영업소,빈츠
2021-01-03,53.15625,양산영업소,빈츠
2021-01-10,152.25,양산영업소,빈츠
2021-01-17,31.296875,양산영업소,빈츠
2021-01-24,128.625,양산영업소,빈츠
2021-01-31,153.875,양산영업소,빈츠
2021-02-07,160.875,양산영업소,빈츠
2021-02-14,48.65625,양산영업소,빈츠
2021-02-21,177.125,양산영업소,빈츠
2021-02-28,34.5,양산영업소,빈츠
2021-03-07,146.375,양산영업소,빈츠
2021-03-14,45.96875,양산영업소,빈츠
2021-03-21,146.75,양산영업소,빈츠
2021-03-28,29.1875,양산영업소,빈츠
2021-04-04,139.5,양산영업소,빈츠
2021-04-11,24.3125,양산영업소,빈츠
2021-04-18,56.40625,양산영업소,빈츠
2021-04-25,28.0,양산영업소,빈츠
2021-05-02,71.3125,양산영업소,빈츠
2021-05-09,86.8125,양산영업소,빈츠
2021-05-16,15.21875,양산영업소,빈츠
2021-05-23,44.75,양산영업소,빈츠
2021-05-30,45.15625,양산영업소,빈츠
2021-06-06,24.765625,양산영업소,빈츠
2021-06-13,257.5,양산영업소,빈츠
2021-06-20,130.875,양산영업소,빈츠
2021-06-27,59.40625,양산영업소,빈츠
2021-07-04,158.375,양산영업소,빈츠
2021-07-11,55.5625,양산영업소,빈츠
2021-07-18,128.25,양산영업소,빈츠
2021-07-25,33.75,양산영업소,빈츠
2021-08-01,143.125,양산영업소,빈츠
2021-08-08,53.03125,양산영업소,빈츠
2021-08-15,32.5625,양산영업소,빈츠
2021-08-22,130.75,양산영업소,빈츠
2021-08-29,35.5625,양산영업소,빈츠
2021-09-05,148.75,양산영업소,빈츠
2021-09-12,148.375,양산영업소,빈츠
2021-09-19,143.25,양산영업소,빈츠
2021-09-26,19.3125,양산영업소,빈츠
2021-10-03,144.25,양산영업소,빈츠
2021-10-10,80.8125,양산영업소,빈츠
2021-10-17,154.875,양산영업소,빈츠
2021-10-24,143.375,양산영업소,빈츠
2021-10-31,133.375,양산영업소,빈츠
2021-11-07,159.625,양산영업소,빈츠
2021-11-14,148.625,양산영업소,빈츠
2021-11-21,51.5,양산영업소,빈츠
2021-11-28,151.625,양산영업소,빈츠
2021-12-05,120.375,양산영업소,빈츠
2021-12-12,141.75,양산영업소,빈츠
2021-12-19,144.25,양산영업소,빈츠
2021-12-26,52.0,양산영업소,빈츠
2022-01-02,218.0,양산영업소,빈츠
2022-01-09,247.125,양산영업소,빈츠
2022-01-16,145.875,양산영업소,빈츠
2022-01-23,148.75,양산영업소,빈츠
2022-01-30,147.0,양산영업소,빈츠
2022-02-06,20.65625,양산영업소,빈츠
2022-02-13,53.0,양산영업소,빈츠
2022-02-20,146.625,양산영업소,빈츠
2022-02-27,263.75,양산영업소,빈츠
2022-03-06,136.0,양산영업소,빈츠
2022-03-13,241.375,양산영업소,빈츠
2022-03-20,55.4375,양산영업소,빈츠
2022-03-27,155.875,양산영업소,빈츠
2022-04-03,58.5625,양산영업소,빈츠
2022-04-10,261.0,양산영업소,빈츠
2022-04-17,60.5,양산영업소,빈츠
2022-04-24,119.5625,양산영업소,빈츠
2022-05-01,147.0,양산영업소,빈츠
2022-05-08,45.9375,양산영업소,빈츠
2022-05-15,142.0,양산영업소,빈츠
2022-05-22,39.90625,양산영업소,빈츠
2022-05-29,24.703125,양산영업소,빈츠
2022-06-05,17.046875,양산영업소,빈츠
2022-06-12,18.5,양산영업소,빈츠
2022-06-19,40.46875,양산영업소,빈츠
2022-06-26,37.09375,양산영업소,빈츠
2022-07-03,27.90625,양산영업소,빈츠
2022-07-10,129.375,양산영업소,빈츠
2022-07-17,38.75,양산영업소,빈츠
2022-07-24,27.65625,양산영업소,빈츠
2022-07-31,135.0,양산영업소,빈츠
2022-08-07,239.125,양산영업소,빈츠
2022-08-14,30.546875,양산영업소,빈츠
2022-08-21,130.375,양산영업소,빈츠
2022-08-28,133.0,양산영업소,빈츠
2022-09-04,35.0,양산영업소,빈츠
2022-09-11,278.0,양산영업소,빈츠
2022-09-18,47.40625,양산영업소,빈츠
2022-09-25,233.0,양산영업소,빈츠
2022-10-02,123.4375,양산영업소,빈츠
2022-10-09,127.125,양산영업소,빈츠
2022-10-16,230.125,양산영업소,빈츠
2022-10-23,278.0,양산영업소,빈츠
2022-10-30,113.0625,양산영업소,빈츠
2022-11-06,278.0,양산영업소,빈츠
2022-11-13,254.75,양산영업소,빈츠
2022-11-20,43.0625,양산영업소,빈츠
2022-11-27,235.25,양산영업소,빈츠
2022-12-04,121.875,양산영업소,빈츠
2022-12-11,131.0,양산영업소,빈츠
2022-12-18,247.625,양산영업소,빈츠
2022-12-25,250.0,양산영업소,빈츠
2023-01-01,37.5,양산영업소,빈츠
2023-01-08,278.0,양산영업소,빈츠
2023-01-15,250.875,양산영업소,빈츠
2023-01-22,245.0,양산영업소,빈츠
2020-03-22,298.5,양산영업소,쌀로별
2020-03-29,195.75,양산영업소,쌀로별
2020-04-05,121.25,양산영업소,쌀로별
2020-04-12,177.5,양산영업소,쌀로별
2020-04-19,185.75,양산영업소,쌀로별
2020-04-26,173.875,양산영업소,쌀로별
2020-05-03,205.75,양산영업소,쌀로별
2020-05-10,86.3125,양산영업소,쌀로별
2020-05-17,31.5,양산영업소,쌀로별
2020-05-24,212.125,양산영업소,쌀로별
2020-05-31,139.5,양산영업소,쌀로별
2020-06-07,207.625,양산영업소,쌀로별
2020-06-14,120.1875,양산영업소,쌀로별
2020-06-21,48.59375,양산영업소,쌀로별
2020-06-28,218.625,양산영업소,쌀로별
2020-07-05,91.0,양산영업소,쌀로별
2020-07-12,96.5625,양산영업소,쌀로별
2020-07-19,85.4375,양산영업소,쌀로별
2020-07-26,131.5,양산영업소,쌀로별
2020-08-02,302.0,양산영업소,쌀로별
2020-08-09,195.5,양산영업소,쌀로별
2020-08-16,147.125,양산영업소,쌀로별
2020-08-23,163.75,양산영업소,쌀로별
2020-08-30,144.5,양산영업소,쌀로별
2020-09-06,145.25,양산영업소,쌀로별
2020-09-13,264.75,양산영업소,쌀로별
2020-09-20,120.0625,양산영업소,쌀로별
2020-09-27,86.25,양산영업소,쌀로별
2020-10-04,60.40625,양산영업소,쌀로별
2020-10-11,211.5,양산영업소,쌀로별
2020-10-18,202.5,양산영업소,쌀로별
2020-10-25,246.125,양산영업소,쌀로별
2020-11-01,135.375,양산영업소,쌀로별
2020-11-08,202.75,양산영업소,쌀로별
2020-11-15,47.25,양산영업소,쌀로별
2020-11-22,162.0,양산영업소,쌀로별
2020-11-29,184.5,양산영업소,쌀로별
2020-12-06,179.875,양산영업소,쌀로별
2020-12-13,148.875,양산영업소,쌀로별
2020-12-20,167.875,양산영업소,쌀로별
2020-12-27,129.625,양산영업소,쌀로별
2021-01-03,182.125,양산영업소,쌀로별
2021-01-10,205.875,양산영업소,쌀로별
2021-01-17,158.5,양산영업소,쌀로별
2021-01-24,32.84375,양산영업소,쌀로별
2021-01-31,247.5,양산영업소,쌀로별
2021-02-07,225.375,양산영업소,쌀로별
2021-02-14,122.3125,양산영업소,쌀로별
2021-02-21,155.5,양산영업소,쌀로별
2021-02-28,90.375,양산영업소,쌀로별
2021-03-07,310.0,양산영업소,쌀로별
2021-03-14,82.125,양산영업소,쌀로별
2021-03-21,281.0,양산영업소,쌀로별
2021-03-28,98.375,양산영업소,쌀로별
2021-04-04,169.125,양산영업소,쌀로별
2021-04-11,160.75,양산영업소,쌀로별
2021-04-18,272.25,양산영업소,쌀로별
2021-04-25,162.875,양산영업소,쌀로별
2021-05-02,169.875,양산영업소,쌀로별
2021-05-09,132.875,양산영업소,쌀로별
2021-05-16,199.75,양산영업소,쌀로별
2021-05-23,172.875,양산영업소,쌀로별
2021-05-30,94.75,양산영업소,쌀로별
2021-06-06,88.625,양산영업소,쌀로별
2021-06-13,263.75,양산영업소,쌀로별
2021-06-20,134.0,양산영업소,쌀로별
2021-06-27,134.75,양산영업소,쌀로별
2021-07-04,164.375,양산영업소,쌀로별
2021-07-11,160.0,양산영업소,쌀로별
